helics_simulation_time,heatPump.ElectricalConsumption_HeatPump,heatPump.T_Return,heatPump.QflowHPvol,heatPump.StandbyHeatLoss,heatPump.COP,apartment.DayZon.TRooAir,apartment.DayZon.occupation,thermostatDayZ.TSetHea.y[1],apartment.DayZon.RadiantSlab.surf_a.Q_flow,apartment.DayZon.RHroom,apartment.NigZone.TRooAir,apartment.NigZone.occupation,thermostatNigZ.TSetHea.y[1],apartment.NigZone.RadiantSlab.surf_a.Q_flow,apartment.NigZone.RHroom,apartment.Bathroom.TRooAir,apartment.Bathroom.occupation,thermostatBathroom.TSetHea.y[1],apartment.Bathroom.RadiantSlab.surf_a.Q_flow,apartment.Bathroom.RHroom
8717220.0,0.0,-1,0.0,14.089313377456392,0.0,294.2157850770213,1.0,293.15,-7.243188679995896,64.02854477428492,292.9681696735067,0.0,291.15,-13.086831404236206,67.27887690068962,293.94165192957155,0.0,283.15,-36.44487256356382,62.5756045174365
8717280.0,0.0,-1,0.0,14.104868933011932,0.0,294.2146444652902,1.0,293.15,-7.263945630996268,64.02115028575871,292.96679300634565,0.0,291.15,-13.128308908251359,67.27148638619957,293.9417090317859,0.0,283.15,-36.34304087584248,62.562530328284716
8717340.0,0.0,-1,0.0,14.120424488567474,0.0,294.21350086415174,1.0,293.15,-7.284922641687899,64.01353330679026,292.96541595201245,0.0,291.15,-13.16976973178937,67.26385125494213,293.9417488839446,0.0,283.15,-36.24109019796963,62.54931974084926
8717400.0,0.0,-1,0.0,14.135980044123091,0.0,294.2123543818928,1.0,293.15,-7.3061087873802855,64.00570194591998,292.96403855106706,0.0,291.15,-13.211213923698907,67.25598020076328,293.9417724512066,0.0,283.15,-36.13905503797318,62.535976006672996
8717460.0,0.0,-1,0.0,14.151535599678633,0.0,294.21120500235594,1.0,293.15,-7.327502967872217,63.99765529148389,292.96266082932107,0.0,291.15,-13.252639533999554,67.24787200604267,293.94177996095857,0.0,283.15,-36.036963015825705,62.52249695424978
8717520.0,0.0,-1,0.0,14.167091155234175,0.0,294.21005273143584,1.0,293.15,-7.349102432944232,63.98939424615663,292.9612828166893,0.0,291.15,-13.294044842179712,67.2395274409175,293.9417717531634,0.0,283.15,-35.93484203843618,62.50888164788657
8717580.0,0.0,-1,0.0,14.182646710789715,0.0,294.2088975853827,1.0,293.15,-7.370903782313775,63.980920660696874,292.9599045446327,0.0,291.15,-13.335428248575376,67.23094831981385,293.94174819923455,0.0,283.15,-35.83271852374311,62.49512992645335
8717640.0,0.0,-1,0.0,14.198202266345257,0.0,294.20773958678694,1.0,293.15,-7.392903244863302,63.97223705403565,292.95852604608183,0.0,291.15,-13.376788203473666,67.22213719060055,293.94170968223955,0.0,283.15,-35.730617445917005,62.48124221971329
8717700.0,0.0,-1,0.0,14.2137578219008,0.0,294.2065787523127,1.0,293.15,-7.41509758492796,63.963345708161846,292.9571473544498,0.0,291.15,-13.418122973688856,67.21309633580921,293.9416565349391,0.0,283.15,-35.62856260673687,62.46721894410857
8717760.0,0.0,-1,0.0,14.229313377456416,0.0,294.2054151075343,1.0,293.15,-7.437482998796053,63.95424976094512,292.95576850472946,0.0,291.15,-13.459430927655887,67.20382897880506,293.94158911622696,0.0,283.15,-35.526576429946296,62.45306122639761
8717820.0,0.0,-1,0.0,14.244868933011958,0.0,294.20424866327744,1.0,293.15,-7.460056874861294,63.94495145005009,292.9543895314615,0.0,291.15,-13.500710093069141,67.19433734712733,293.94150769008206,0.0,283.15,-35.424680347019496,62.43876973607966
8717880.0,0.0,-1,0.0,14.260424488567498,0.0,294.20307946250193,1.0,293.15,-7.482814320521879,63.93545555718788,292.95301047197245,0.0,291.15,-13.54195907509663,67.18462647573872,293.9414126643368,0.0,283.15,-35.32289384450608,62.42434697733459
8717940.0,0.0,-1,0.0,14.27598004412304,0.0,294.20190751584187,1.0,293.15,-7.505752874391785,63.92576472830572,292.9516313629985,0.0,291.15,-13.583175740943545,67.17469903139356,293.941304268892,0.0,283.15,-35.221236371577135,62.40979415512392
8718000.0,0.0,-1,0.0,14.291535599678582,0.0,294.2007328573933,1.0,293.15,-7.52886845642551,63.91588348079964,292.9502522428355,0.0,291.15,-13.624358394594935,67.1645597498046,293.94118283232865,0.0,283.15,-35.11972549058877,62.39511386103136
8718060.0,0.0,-1,0.0,14.307091155234199,0.0,294.1995555054299,1.0,293.15,-7.552158195613522,63.90581540067806,292.94887315028205,0.0,291.15,-13.665504919887507,67.15421232872869,293.9410485906619,0.0,283.15,-35.01837855613043,62.38030818066554
8718120.0,0.0,-1,0.0,14.32264671078974,0.0,294.1983754957916,1.0,293.15,-7.575618038648582,63.89556549354646,292.9474941249391,0.0,291.15,-13.70661354627034,67.14366203797081,293.94090184835653,0.0,283.15,-34.9172110486801,62.36538028524154
8718180.0,0.0,-1,0.0,14.33820226634528,0.0,294.19719284791574,1.0,293.15,-7.599245149732955,63.885137839803065,292.9461152077164,0.0,291.15,-13.747682018423305,67.13291311028068,293.94074281841364,0.0,283.15,-34.81623873621048,62.35033283393854
8718240.0,0.0,-1,0.0,14.353757821900823,0.0,294.1960076006857,1.0,293.15,-7.6230354064974435,63.87453799133467,292.94473643918644,0.0,291.15,-13.78870854081935,67.12197141637888,293.94057178906905,0.0,283.15,-34.71547503972029,62.335169604377214
8718300.0,0.0,-1,0.0,14.369313377456365,0.0,294.1948197801414,1.0,293.15,-7.6469856237276055,63.863770860967236,292.9433578617651,0.0,291.15,-13.829690884205263,67.11084210370629,293.9403889763192,0.0,283.15,-34.6149337224073,62.31989405365265
8718360.0,0.0,-1,0.0,14.384868933011981,0.0,294.19362941793383,1.0,293.15,-7.671092289349879,63.852841909244404,292.94197951829085,0.0,291.15,-13.870626903711997,67.09953092581831,293.940194608594,0.0,283.15,-34.51462739619194,62.30451012202827
8718420.0,0.0,-1,0.0,14.400424488567523,0.0,294.1924365461474,1.0,293.15,-7.695351915001726,63.84175681014469,292.9406014524258,0.0,291.15,-13.911514393286993,67.088043867876,293.93998890347575,0.0,283.15,-34.414567978298486,62.28902200461036
8718480.0,0.0,-1,0.0,14.415980044123064,0.0,294.19124119845907,1.0,293.15,-7.719760952864945,63.830521527802674,292.93922370861856,0.0,291.15,-13.952351114765529,67.07638723218415,293.93977207340725,0.0,283.15,-34.314766639053786,62.273434202217445
8718540.0,0.0,-1,0.0,14.431535599678606,0.0,294.19004339662865,1.0,293.15,-7.744316713636991,63.81914151811896,292.93784633417806,0.0,291.15,-13.993134345790889,67.06456673637366,293.9395442654467,0.0,283.15,-34.21523535589931,62.25775098530592
8718600.0,0.0,-1,0.0,14.447091155234148,0.0,294.18884318536755,1.0,293.15,-7.769015015905602,63.80762373142325,292.9364693733834,0.0,291.15,-14.033862074967004,67.05258978098317,293.93930571751133,0.0,283.15,-34.115982952161815,62.24197772317902
8718660.0,0.0,-1,0.0,14.462646710789764,0.0,294.1876406039712,1.0,293.15,-7.793852097324574,63.795974971296076,292.9350928721883,0.0,291.15,-14.074532030538364,67.04046359213075,293.939056632003,0.0,283.15,-34.01701839133972,62.22611978868202
8718720.0,0.0,-1,0.0,14.478202266345306,0.0,294.18643570296695,1.0,293.15,-7.818823450242959,63.7842028186439,292.93371687486064,0.0,291.15,-14.115142304345081,67.02819627094686,293.93879725056973,0.0,283.15,-33.91834848948238,62.2101831670159
8718780.0,0.0,-1,0.0,14.493757821900846,0.0,294.1852285047813,1.0,293.15,-7.843926469217479,63.77231355835421,292.9323414330984,0.0,291.15,-14.155689831726438,67.0157944258548,293.93852767886,0.0,283.15,-33.81998321943805,62.19417311363933
