helics_simulation_time,gridP,cooSea,T_DHWSetpoint,TimeOfDay,Occupation[1],TSetPoiZon[1],TSetPoiZonSelCon[1],Occupation[2],TSetPoiZon[2],TSetPoiZonSelCon[2],Occupation[3],TSetPoiZon[3],TSetPoiZonSelCon[3]
68080.0,0.0,False,325.15,18,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
68090.0,0.0,False,325.15,18,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
68100.0,0.0,False,325.15,18,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
68110.0,0.0,False,325.15,18,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
68120.0,0.0,False,325.15,18,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
68130.0,0.0,False,325.15,18,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
68140.0,0.0,False,325.15,18,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
68150.0,0.0,False,325.15,18,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
68160.0,0.0,False,325.15,18,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
68170.0,0.0,False,325.15,18,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
68180.0,0.0,False,325.15,18,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
68190.0,0.0,False,325.15,18,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
68200.0,0.0,False,325.15,18,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
68210.0,0.0,False,325.15,18,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
68220.0,0.0,False,325.15,18,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
68230.0,0.0,False,325.15,18,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
68240.0,0.0,False,325.15,18,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
68250.0,0.0,False,325.15,18,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
68260.0,0.0,False,325.15,18,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
68270.0,0.0,False,325.15,18,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
68280.0,0.0,False,325.15,18,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
68290.0,0.0,False,325.15,18,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
68300.0,0.0,False,325.15,18,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
68310.0,0.0,False,325.15,18,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
68320.0,0.0,False,325.15,18,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
68330.0,0.0,False,325.15,18,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
68340.0,0.0,False,325.15,18,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
68350.0,0.0,False,325.15,18,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
68360.0,0.0,False,325.15,18,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
68370.0,0.0,False,325.15,18,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
68380.0,0.0,False,325.15,18,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
68390.0,0.0,False,325.15,18,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
68400.0,0.0,False,325.15,18,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
68410.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
68420.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
68430.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
68440.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
68450.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
68460.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
68470.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
68480.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
68490.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
68500.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
68510.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
68520.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
68530.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
68540.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
68550.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
68560.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
68570.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
68580.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
68590.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
68600.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
68610.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
68620.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
68630.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
68640.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
68650.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
68660.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
68670.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
68680.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
68690.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
68700.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
68710.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
68720.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
68730.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
68740.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
68750.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
68760.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
68770.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
68780.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
68790.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
68800.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
68810.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
68820.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
68830.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
68840.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
68850.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
68860.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
68870.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
68880.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
68890.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
68900.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
68910.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
68920.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
68930.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
68940.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
68950.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
68960.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
68970.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
68980.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
68990.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
69000.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
69010.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
69020.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
69030.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
69040.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
69050.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
69060.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
69070.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
69080.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
69090.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
69100.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
69110.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
69120.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
69130.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
69140.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
69150.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
69160.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
69170.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
69180.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
69190.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
69200.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
69210.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
69220.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
69230.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
69240.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
69250.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
69260.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
69270.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
69280.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
69290.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
69300.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
69310.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
69320.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
69330.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
69340.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
69350.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
69360.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
69370.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
69380.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
69390.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
69400.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
69410.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
69420.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
69430.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
69440.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
69450.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
69460.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
69470.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
69480.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
69490.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
69500.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
69510.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
69520.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
69530.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
69540.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
69550.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
69560.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
69570.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
69580.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
69590.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
69600.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
69610.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
69620.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
69630.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
69640.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
69650.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
69660.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
69670.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
69680.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
69690.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
69700.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
69710.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
69720.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
69730.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
69740.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
69750.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
69760.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
69770.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
69780.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
69790.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
69800.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
69810.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
69820.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
69830.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
69840.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
69850.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
69860.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
69870.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
69880.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
69890.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
69900.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
69910.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
69920.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
69930.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
69940.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
69950.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
69960.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
69970.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
69980.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
69990.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
70000.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
70010.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
70020.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
70030.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
70040.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
70050.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
70060.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
70070.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
70080.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
70090.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
70100.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
70110.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
70120.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
70130.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
70140.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
70150.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
70160.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
70170.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
70180.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
70190.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
70200.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
70210.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
70220.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
70230.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
70240.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
70250.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
70260.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
70270.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
70280.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
70290.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
70300.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
70310.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
70320.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
70330.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
70340.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
70350.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
70360.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
70370.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
70380.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
70390.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
70400.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
70410.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
70420.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
70430.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
70440.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
70450.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
70460.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
70470.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
70480.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
70490.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
70500.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
70510.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
70520.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
70530.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
70540.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
70550.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
70560.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
70570.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
70580.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
70590.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
70600.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
70610.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
70620.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
70630.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
70640.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
70650.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
70660.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
70670.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
70680.0,0.0,False,325.15,19,1.0,293.15,294.15,0.0,291.15,294.15,0.0,283.15,294.15
