helics_simulation_time,heatPump.ElectricalConsumption_HeatPump,heatPump.T_Return,heatPump.QflowHPvol,heatPump.StandbyHeatLoss,heatPump.COP,apartment.DayZon.TRooAir,apartment.DayZon.occupation,thermostatDayZ.TSetHea.y[1],apartment.DayZon.RadiantSlab.surf_a.Q_flow,apartment.DayZon.RHroom,apartment.NigZone.TRooAir,apartment.NigZone.occupation,thermostatNigZ.TSetHea.y[1],apartment.NigZone.RadiantSlab.surf_a.Q_flow,apartment.NigZone.RHroom,apartment.Bathroom.TRooAir,apartment.Bathroom.occupation,thermostatBathroom.TSetHea.y[1],apartment.Bathroom.RadiantSlab.surf_a.Q_flow,apartment.Bathroom.RHroom
8679300.0,0.0,-1,0.0,8.069158155450092,0.0,293.4055210605573,0.0,291.15,-119.02308670238618,63.73497680941432,292.861648056199,0.0,291.15,1.4463037771672447,65.88298655498964,293.77161469717265,0.0,283.15,-31.132851008324167,62.089986415465695
8679600.0,0.0,-1,0.0,7.90385557608503,0.0,293.41800160594664,0.0,291.15,-116.73978878302944,63.81929586671193,292.8756584153465,0.0,291.15,1.867237157078181,65.96624835463703,293.77277076786686,0.0,283.15,-30.65821766776914,62.222494755122014
8679900.0,0.0,-1,0.0,7.73629605227552,0.0,293.4298929688925,0.0,291.15,-114.4940062052362,63.907535531452474,292.88933934653534,0.0,291.15,2.297285342401029,66.05221012214616,293.7738510368737,0.0,283.15,-30.193567382515685,62.35634636127584
8680200.0,0.0,-1,0.0,7.563643935873415,0.0,293.441316790609,0.0,291.15,-112.25476877590111,63.99745267825019,292.90277224013215,0.0,291.15,2.752351451302003,66.13874217624061,293.7748795810886,0.0,283.15,-29.738504927428522,62.48991778792672
8680500.0,0.0,-1,0.0,7.388081766561223,0.0,293.4524651725143,0.0,291.15,-110.00273323896343,64.08657730439126,292.91609751353394,0.0,291.15,3.2405570270453765,66.22352761840989,293.77587092931344,0.0,283.15,-29.29266646406115,62.62165294034768
8680800.0,0.0,-1,0.0,7.211792084021529,0.0,293.46347930825925,0.0,291.15,-107.83848754488092,64.17301017831811,292.92942420289114,0.0,291.15,3.7033972598347704,66.30475963769771,293.7768290356249,0.0,283.15,-28.855802173177622,62.750351323795364
8681100.0,0.0,-1,0.0,7.036957427936841,0.0,293.47421154299025,0.0,291.15,-106.64406171296072,64.25637191745044,292.94262796185865,0.0,291.15,3.6474312025853752,66.38197739943587,293.7777492131114,0.0,283.15,-28.427748565826338,62.87516921335459
8681400.0,0.0,-1,0.0,6.865760337989816,0.0,293.4841078448431,0.0,291.15,-105.12412420033795,64.3382865117191,292.95526037389504,0.0,291.15,3.7865855389950074,66.45645476562184,293.77861088719976,0.0,283.15,-28.008478601786074,62.9956619424069
8681700.0,0.0,-1,0.0,6.700383353862813,0.0,293.4934337900966,0.0,291.15,-103.00448007923917,64.41750124368268,292.9675180983283,0.0,291.15,4.273304281785044,66.52719513448841,293.7793918950209,0.0,283.15,-27.59799544052214,63.11172030666021
8682000.0,0.0,-1,-3.89714292966975,3.89714292966975,0.0,293.50353052360634,0.0,291.15,-99.93994552936567,64.49975469828021,292.9809708161777,0.0,291.15,5.214617868021839,66.59927567611557,293.780089461813,0.0,283.15,-27.156198274184117,63.23470564241954
8682300.0,0.0,-1,0.0,3.70287559108624,0.0,293.51361066555984,0.0,291.15,-96.98851038832734,64.56654800595261,292.9941322231967,0.0,291.15,5.939156767161355,66.65629890378084,293.78055803855216,0.0,283.15,-26.710423360018158,63.34289213059202
